t,pid,name,src,dst,cur,act,hop,nCand,masked,qAct,delayAct,rhoAct,relAct,tremAct,reward,done,failCode
16,2,local_q_life_noloop,1,9,2,3,2,2,1,9,7.86554103664485,0.0181129883323084,0.992826441400123,999,-0.368933013886209,0,0
16,2,local_q_life_noloop,1,9,3,9,3,2,1,0,10.1980622641952,0.0296987163762574,0.991436154034849,6,2.47957636271224,1,0
16,2,local_q_life_noloop,21,9,21,20,1,3,0,2,7.86554103664485,0.0495328716259821,0.989056055404882,999,-0.805719933435676,0,0
16,2,local_q_life_noloop,21,9,20,14,2,2,1,0,10.3819660112501,0.0188936408486923,0.992732763098157,7,-0.479592865280391,0,0
16,2,local_q_life_noloop,21,9,14,15,3,3,1,13,7.86554103664485,0.0110167566507552,0.993677989201909,999,-0.472990470705856,0,0
16,2,local_q_life_noloop,21,9,15,9,4,2,2,0,10.3819660112501,0.064761951915107,0.987228565770187,7,2.47481403351959,1,0
16,2,local_q_life_noloop,10,9,10,9,1,4,0,0,7.60094473164999,0.0478539757741556,0.989257522907101,999,2.86473425984634,1,0
16,2,local_q_life_noloop,8,9,8,9,1,4,0,0,7.86554103664485,0.0289907951535431,0.991521104581575,999,2.87025444613348,1,0
16,2,local_q_life_noloop,15,9,15,9,1,4,0,0,10.3819660112501,0.074761951915107,0.986028565770187,7,2.46487403351959,1,0
16,2,local_q_life_noloop,5,9,5,4,1,3,0,0,7.34917439132366,0.0196619117644526,0.992640570588266,999,-0.0946543115117006,0,0
16,2,local_q_life_noloop,5,9,4,3,2,2,1,10,7.60094473164999,0.0128056488121359,0.993463322142544,999,-0.378205480931192,0,0
16,2,local_q_life_noloop,5,9,3,9,3,2,1,0,10.1980622641952,0.0396987163762574,0.990236154034849,6,2.46963636271224,1,0
16,2,local_q_life_noloop,6,9,6,5,1,3,0,1,7.11832212156129,0.0198152098815996,0.992622174814208,999,-0.111041854129804,0,0
16,2,local_q_life_noloop,6,9,5,4,2,2,1,1,7.34917439132366,0.0296619117644526,0.991440570588266,999,-0.132372089289478,0,0
16,2,local_q_life_noloop,6,9,4,3,3,2,1,11,7.60094473164999,0.0228056488121359,0.992263322142544,999,-0.41592325870897,0,0
16,2,local_q_life_noloop,6,9,3,9,4,2,1,0,10.1980622641952,0.0496987163762573,0.989036154034849,6,2.45969636271224,1,0
16,2,local_q_life_noloop,6,9,6,1,1,3,0,2,6.91580770425891,0.0365226525909317,0.990617281689088,999,-0.145301109095539,0,0
16,2,local_q_life_noloop,6,9,1,2,2,3,1,1,8.13445896335515,0.0211475991743926,0.992462288099073,999,-0.163173091176533,0,0
16,2,local_q_life_noloop,6,9,2,3,3,2,1,12,7.86554103664485,0.0281129883323084,0.991626441400123,999,-0.462206347219542,0,0
16,2,local_q_life_noloop,6,9,3,9,4,2,1,0,10.1980622641952,0.0596987163762574,0.987836154034849,6,2.44975636271224,1,0
16,2,local_q_life_noloop,14,9,14,8,1,4,0,0,10.1980622641952,0.0105622993560154,0.993732524077278,6,-0.501402038769637,0,0
16,2,local_q_life_noloop,14,9,8,9,2,3,1,0,7.86554103664485,0.0389907951535431,0.990321104581575,999,2.86031444613348,1,0
16,2,local_q_life_noloop,3,9,3,9,1,3,0,0,10.1980622641952,0.0696987163762574,0.986636154034849,6,2.43981636271224,1,0
17,2,local_q_life_noloop,8,20,8,14,1,4,0,0,10.3819660112501,0.0113092646458085,0.993642888242503,6,-0.511339709620439,0,0
17,2,local_q_life_noloop,8,20,14,20,2,3,1,0,10.6178747020263,0.0158915024667808,0.993093019703986,7,2.51159582573242,1,0
17,2,local_q_life_noloop,12,23,12,11,1,3,1,0,6.91580770425891,0.00444939584357244,0.994466072498771,999,-0.0578647363331083,0,0
17,2,local_q_life_noloop,12,23,11,17,2,3,1,0,11.2139499366922,0.00805847277157803,0.994032983267411,9,-0.45804095210289,0,0
17,2,local_q_life_noloop,12,23,17,18,3,2,2,0,6.91580770425891,0.0144522959403865,0.993265724487154,999,-0.667807619029342,0,0
17,2,local_q_life_noloop,12,23,18,13,4,2,2,0,6.74814011941805,0.0092860866235682,0.993885669605172,999,-0.654289027726381,0,0
17,2,local_q_life_noloop,12,23,13,19,5,3,1,0,10.3819660112501,0.00170106369430931,0.994795872356683,6,-0.501789157874649,0,0
17,2,local_q_life_noloop,12,23,19,24,6,2,1,0,6.74814011941805,0.0221411398622916,0.992343063216525,999,-0.0670669506456718,0,0
17,2,local_q_life_noloop,12,23,24,23,7,1,2,0,6.91580770425891,0.013535039644583,0.99337579524265,999,2.93310413372869,1,0
17,2,local_q_life_noloop,18,3,18,13,1,3,1,1,6.74814011941805,0.0192860866235682,0.992685669605172,999,-0.0920068055041585,0,0
17,2,local_q_life_noloop,18,3,13,14,2,3,1,1,7.86554103664485,0.00364441718899494,0.994562669937321,999,-0.132329031947533,0,0
17,2,local_q_life_noloop,18,3,14,15,3,3,1,11,7.60094473164999,0.0115592161579154,0.99361289406105,999,-0.404744304650674,0,0
17,2,local_q_life_noloop,18,3,15,9,4,3,1,0,10.6178747020263,0.0466190735533089,0.989405711173603,7,-0.518947379927588,0,0
17,2,local_q_life_noloop,18,3,9,10,5,3,1,0,7.34917439132366,0.0318196866757856,0.991181637598906,999,-0.706739139773566,0,0
17,2,local_q_life_noloop,18,3,10,4,6,3,1,0,10.6178747020263,0.0103849664784085,0.993753804022591,7,-0.482930677495137,0,0
17,2,local_q_life_noloop,18,3,4,3,7,2,1,10,7.34917439132366,0.0180431068466747,0.992834827178399,999,2.62917700279879,1,0
17,2,local_q_life_noloop,11,13,11,12,1,4,0,0,6.91580770425891,0.0144493958435724,0.993266072498771,999,-0.0678047363331084,0,0
17,2,local_q_life_noloop,11,13,12,7,2,2,2,0,6.74814011941805,0.0036115025224553,0.994566619697305,999,-0.0486484911298746,0,0
17,2,local_q_life_noloop,11,13,7,13,3,3,1,2,10.1980622641952,0.000833802075322382,0.994899943750961,5,2.39771253197182,1,0
17,2,local_q_life_noloop,22,23,22,23,1,3,0,0,7.11832212156129,0.0165590820501818,0.993012910153978,999,2.9199725147124,1,0
17,2,local_q_life_noloop,2,22,2,3,1,3,0,10,7.60094473164999,0.0209621435827696,0.992484542770068,999,-0.386313036733202,0,0
17,2,local_q_life_noloop,2,22,3,4,2,2,1,1,7.34917439132366,0.0280431068466747,0.991634827178399,999,-0.130762997201207,0,0
17,2,local_q_life_noloop,2,22,4,5,3,2,1,0,7.11832212156129,0.0218140514704489,0.992382313823546,999,-0.685250924891342,0,0
17,2,local_q_life_noloop,2,22,5,6,4,2,1,0,6.91580770425891,0.0163983654348798,0.993032196147814,999,-0.669742012106868,0,0
17,2,local_q_life_noloop,2,22,6,1,5,2,1,0,6.74814011941805,0.0255874589250124,0.991929504928998,999,-0.670492591794016,0,0
17,2,local_q_life_noloop,2,22,1,7,6,1,2,1,10.0720742786083,0.00606393123391655,0.99427232825193,4,-1.25590903935471,0,0
17,2,local_q_life_noloop,2,22,7,12,7,3,1,1,6.74814011941805,0.0136115025224553,0.993366619697305,999,-0.0863662689076524,0,0
17,2,local_q_life_noloop,2,22,12,11,8,1,3,1,6.91580770425891,0.0244493958435724,0.992066072498771,999,-0.105522514110886,0,0
17,2,local_q_life_noloop,2,22,11,10,9,2,2,1,7.11832212156129,0.0111371681030301,0.993663539827636,999,-0.102415880601906,0,0
17,2,local_q_life_noloop,2,22,10,16,10,2,2,0,10.8982060370958,0.0132219953895794,0.99341336055325,8,-0.470302965272032,0,0
17,2,local_q_life_noloop,2,22,16,22,11,3,1,0,11.2139499366922,0.013662238480291,0.993360531382365,9,2.53638890478265,1,0
17,2,local_q_life_noloop,17,9,17,16,1,3,1,1,7.11832212156129,0.0079322114843777,0.994048134621875,999,-0.0992301537229653,0,0
17,2,local_q_life_noloop,17,9,16,15,2,3,1,12,7.34917439132366,0.0236558044481573,0.992161303466221,999,-0.431957574172636,0,0
17,2,local_q_life_noloop,17,9,15,9,3,3,1,1,10.6178747020263,0.0566190735533089,0.988205711173603,7,2.44333484229463,1,0
17,2,local_q_life_noloop,14,9,14,15,1,4,0,13,7.60094473164999,0.0215592161579154,0.99241289406105,999,-0.47023986020623,0,0
17,2,local_q_life_noloop,14,9,15,9,2,3,1,1,10.6178747020263,0.0666190735533089,0.987005711173603,7,2.43339484229463,1,0
17,2,local_q_life_noloop,23,9,23,22,1,2,1,0,7.11832212156129,0.0265590820501818,0.991812910153978,999,-0.0899674852875968,0,0
17,2,local_q_life_noloop,23,9,22,21,2,2,1,6,7.34917439132366,0.0355996471451458,0.990728042342582,999,-0.277163087146776,0,0
17,2,local_q_life_noloop,23,9,21,20,3,2,1,0,7.60094473164999,0.0327430793942902,0.991070830472685,999,-0.720245509152075,0,0
17,2,local_q_life_noloop,23,9,20,14,4,2,1,2,10.6178747020263,0.0258915024667808,0.991893019703986,7,-0.553899729823135,0,0
17,2,local_q_life_noloop,23,9,14,15,5,3,1,14,7.60094473164999,0.0315592161579154,0.99121289406105,999,-0.507957637984008,0,0
17,2,local_q_life_noloop,23,9,15,9,6,2,2,1,10.6178747020263,0.0766190735533089,0.985805711173603,7,2.42345484229463,1,0
17,2,local_q_life_noloop,10,9,10,9,1,4,0,1,7.34917439132366,0.0418196866757856,0.989981637598906,999,2.85554308244866,1,0
17,2,local_q_life_noloop,17,9,17,16,1,3,1,2,7.11832212156129,0.0179322114843777,0.992848134621875,999,-0.136947931500743,0,0
17,2,local_q_life_noloop,17,9,16,15,2,3,1,15,7.34917439132366,0.0336558044481573,0.990961303466221,999,-0.52523090750597,0,0
17,2,local_q_life_noloop,17,9,15,9,3,3,1,1,10.6178747020263,0.0866190735533089,0.984605711173603,7,2.41351484229463,1,0
17,2,local_q_life_noloop,20,9,20,21,1,3,0,7,7.60094473164999,0.0427430793942902,0.989870830472685,999,-0.32462995359652,0,0
17,2,local_q_life_noloop,20,9,21,22,2,2,1,1,7.34917439132366,0.0455996471451458,0.989528042342583,999,-0.748214198257888,0,0
17,2,local_q_life_noloop,20,9,22,16,3,2,1,3,11.2139499366922,0.023662238480291,0.992160531382365,9,-0.556884428550684,0,0
17,2,local_q_life_noloop,20,9,16,10,4,3,1,2,10.8982060370958,0.0232219953895794,0.99221336055325,8,-0.535798520827587,0,0
17,2,local_q_life_noloop,20,9,10,9,5,3,1,1,7.34917439132366,0.0518196866757856,0.988781637598906,999,2.84560308244866,1,0
17,2,local_q_life_noloop,20,9,20,21,1,3,0,8,7.60094473164999,0.0527430793942902,0.988670830472685,999,-0.362347731374298,0,0
17,2,local_q_life_noloop,20,9,21,22,2,2,1,2,7.34917439132366,0.0555996471451458,0.988328042342583,999,-0.785931976035665,0,0
17,2,local_q_life_noloop,20,9,22,16,3,2,1,4,11.2139499366922,0.033662238480291,0.990960531382365,9,-0.594602206328461,0,0
17,2,local_q_life_noloop,20,9,16,15,4,3,1,16,7.34917439132366,0.0436558044481573,0.989761303466221,999,-0.562948685283747,0,0
17,2,local_q_life_noloop,20,9,15,9,5,2,2,1,10.6178747020263,0.0966190735533089,0.983405711173603,7,2.40357484229463,1,0
17,2,local_q_life_noloop,14,9,14,8,1,4,0,0,10.3819660112501,0.0213092646458085,0.992442888242503,6,-0.521279709620439,0,0
17,2,local_q_life_noloop,14,9,8,9,2,3,1,1,7.60094473164999,0.0269449373344487,0.991766607519866,999,2.85774006627763,1,0
17,2,local_q_life_noloop,14,9,14,8,1,4,0,1,10.3819660112501,0.0313092646458085,0.991242888242503,6,-0.558997487398217,0,0
17,2,local_q_life_noloop,14,9,8,9,2,3,1,1,7.60094473164999,0.0369449373344487,0.990566607519866,999,2.84780006627763,1,0
17,2,local_q_life_noloop,21,9,21,20,1,3,0,1,7.60094473164999,0.0627430793942902,0.987470830472685,999,-0.777843286929853,0,0
17,2,local_q_life_noloop,21,9,20,14,2,2,1,3,10.6178747020263,0.0358915024667808,0.990693019703986,7,-0.591617507600913,0,0
17,2,local_q_life_noloop,21,9,14,8,3,3,1,2,10.3819660112501,0.0413092646458085,0.990042888242503,6,-0.596715265175994,0,0
17,2,local_q_life_noloop,21,9,8,9,4,3,1,1,7.60094473164999,0.0469449373344487,0.989366607519866,999,2.83786006627763,1,0
17,2,local_q_life_noloop,5,9,5,4,1,3,0,2,7.11832212156129,0.0318140514704489,0.991182313823546,999,-0.150746480446898,0,0
17,2,local_q_life_noloop,5,9,4,3,2,2,1,11,7.34917439132366,0.0380431068466747,0.990434827178399,999,-0.418480774978985,0,0
17,2,local_q_life_noloop,5,9,3,9,3,2,1,1,10.3819660112501,0.0438342940069415,0.989739884719167,6,2.42855263341682,1,0
17,2,local_q_life_noloop,18,9,18,17,1,3,1,1,6.91580770425891,0.0244522959403865,0.992065724487154,999,-0.105525396807119,0,0
17,2,local_q_life_noloop,18,9,17,16,2,2,2,5,7.11832212156129,0.0279322114843777,0.991648134621875,999,-0.230221264834076,0,0
17,2,local_q_life_noloop,18,9,16,10,3,3,1,3,10.8982060370958,0.0332219953895794,0.991013360553251,8,-0.573516298605365,0,0
17,2,local_q_life_noloop,18,9,10,9,4,3,1,1,7.34917439132366,0.0618196866757856,0.987581637598906,999,2.83566308244866,1,0
18,2,local_q_life_noloop,20,3,20,21,1,3,0,6,7.34917439132366,0.0400086936668596,0.990198956759977,999,-0.28154567938936,0,0
18,2,local_q_life_noloop,20,3,21,22,2,2,1,0,7.11832212156129,0.0360798059298302,0.99067042328842,999,-0.699431084823968,0,0
18,2,local_q_life_noloop,20,3,22,23,3,2,1,0,6.91580770425891,0.0201074951276,0.992587100584688,999,-0.673428887021432,0,0
18,2,local_q_life_noloop,20,3,23,24,4,1,2,0,6.74814011941805,0.0129442718045207,0.993446687383458,999,-0.657925263796248,0,0
18,2,local_q_life_noloop,20,3,24,19,5,2,1,0,6.62070834117282,0.0176776269242604,0.992878684769089,999,-0.0562586298730076,0,0
18,2,local_q_life_noloop,20,3,19,13,6,1,2,0,10.6178747020263,0.00643558503187012,0.994227729796176,6,-1.11829070662299,0,0
18,2,local_q_life_noloop,20,3,13,14,7,3,1,1,7.60094473164999,0.00750442945394722,0.994099468465526,999,-0.122936068889152,0,0
18,2,local_q_life_noloop,20,3,14,15,8,2,2,14,7.34917439132366,0.0228575688868535,0.992257091733578,999,-0.486719683580256,0,0
18,2,local_q_life_noloop,20,3,15,9,9,2,2,0,10.8982060370958,0.0586404904543199,0.987963141145482,7,-0.544913235080669,0,0
18,2,local_q_life_noloop,20,3,9,8,10,3,1,0,7.34917439132366,0.0313197155339468,0.991241634135926,999,-0.706242168458578,0,0
18,2,local_q_life_noloop,20,3,8,2,11,2,2,0,10.3819660112501,0.000947155804418825,0.99488634130347,5,-0.556039773432097,0,0
18,2,local_q_life_noloop,20,3,2,3,12,2,1,9,7.34917439132366,0.0170291789705233,0.992956498523537,999,2.65796262488547,1,0
18,2,local_q_life_noloop,21,4,21,22,1,3,0,1,7.11832212156129,0.0460798059298302,0.98947042328842,999,-0.137148862601745,0,0
18,2,local_q_life_noloop,21,4,22,23,2,2,1,1,6.91580770425891,0.0301074951276,0.991387100584688,999,-0.71114666479921,0,0
18,2,local_q_life_noloop,21,4,23,24,3,1,2,1,6.74814011941805,0.0229442718045207,0.992246687383458,999,-0.695643041574025,0,0
18,2,local_q_life_noloop,21,4,24,19,4,2,1,1,6.62070834117282,0.0276776269242604,0.991678684769089,999,-0.693976407650785,0,0
18,2,local_q_life_noloop,21,4,19,20,5,2,1,0,7.60094473164999,0.00847576610670328,0.993982908067196,999,-0.0961237997442141,0,0
18,2,local_q_life_noloop,21,4,20,14,6,1,2,2,10.8982060370958,0.0252403263567294,0.991971160837193,7,-1.16726902752322,0,0
18,2,local_q_life_noloop,21,4,14,15,7,3,1,15,7.34917439132366,0.0328575688868534,0.991057091733578,999,-0.524437461358034,0,0
18,2,local_q_life_noloop,21,4,15,16,8,2,2,3,7.11832212156129,0.0295106924464865,0.991458716906422,999,-0.176234719354857,0,0
18,2,local_q_life_noloop,21,4,16,10,9,2,2,1,11.2139499366922,0.0237720974642687,0.992147348304288,8,-0.524354739491869,0,0
18,2,local_q_life_noloop,21,4,10,4,10,3,1,0,10.8982060370958,0.0112117315631247,0.993654592212425,7,2.50223095125718,1,0
18,2,local_q_life_noloop,2,12,2,1,1,3,0,0,7.60094473164999,0.00942214875025376,0.99386934214997,999,-0.0970645040919032,0,0
18,2,local_q_life_noloop,2,12,1,6,2,2,1,0,6.62070834117282,0.0195731024087568,0.992651227710949,999,-0.0581427325045971,0,0
18,2,local_q_life_noloop,2,12,6,12,3,2,1,0,11.5549581320874,0.00333330522674523,0.994600003372791,9,2.52960545466691,1,0
18,2,local_q_life_noloop,15,20,15,14,1,4,0,3,7.34917439132366,0.0428575688868535,0.989857091733578,999,-0.2010441280247,0,0
18,2,local_q_life_noloop,15,20,14,20,2,3,1,1,10.8982060370958,0.0352403263567294,0.990771160837193,7,2.45056875025456,1,0
18,2,local_q_life_noloop,7,16,7,12,1,4,0,0,6.62070834117282,0.0129863263873504,0.993441640833518,999,-0.0515954771393191,0,0
18,2,local_q_life_noloop,7,16,12,11,2,2,2,0,6.74814011941805,0.0189471677139648,0.992726339874324,999,-0.0638921423302349,0,0
18,2,local_q_life_noloop,7,16,11,10,3,3,1,2,6.91580770425891,0.0116254424566665,0.9936049469052,999,-0.12055328222208,0,0
18,2,local_q_life_noloop,7,16,10,16,4,3,1,4,11.2139499366922,0.0337720974642687,0.990947348304288,8,2.3823719271748,1,0
18,2,local_q_life_noloop,4,9,4,3,1,3,0,9,7.11832212156129,0.0264237087656711,0.99182915494812,999,-0.339832924242793,0,0
18,2,local_q_life_noloop,4,9,3,9,2,2,1,1,10.6178747020263,0.0296088617038179,0.991446936595542,6,2.43089727858731,1,0
18,2,local_q_life_noloop,7,9,7,8,1,4,0,1,7.60094473164999,0.004586802467842,0.994449583703859,999,-0.120035947664964,0,0
18,2,local_q_life_noloop,7,9,8,9,2,3,1,1,7.34917439132366,0.0413197155339468,0.990041634135926,999,2.85604005376364,1,0
18,2,local_q_life_noloop,23,9,23,22,1,2,1,2,6.91580770425891,0.0401074951276,0.990187100584688,999,-0.148864442576987,0,0
18,2,local_q_life_noloop,23,9,22,21,2,2,1,7,7.11832212156129,0.0560798059298302,0.98827042328842,999,-0.313755529268412,0,0
18,2,local_q_life_noloop,23,9,21,20,3,2,1,1,7.34917439132366,0.0500086936668596,0.988998956759977,999,-0.752596790500471,0,0
18,2,local_q_life_noloop,23,9,20,14,4,2,1,4,10.8982060370958,0.0452403263567294,0.989571160837192,7,-0.642704583078776,0,0
18,2,local_q_life_noloop,23,9,14,15,5,3,1,16,7.34917439132366,0.0528575688868535,0.988657091733578,999,-0.572095239135811,0,0
18,2,local_q_life_noloop,23,9,15,9,6,2,2,1,10.8982060370958,0.0686404904543199,0.986763141145482,7,2.41736898714155,1,0
18,2,local_q_life_noloop,22,9,22,21,1,3,0,8,7.11832212156129,0.0660798059298302,0.98707042328842,999,-0.35147330704619,0,0
18,2,local_q_life_noloop,22,9,21,20,2,2,1,2,7.34917439132366,0.0600086936668596,0.987798956759977,999,-0.790314568278249,0,0
18,2,local_q_life_noloop,22,9,20,14,3,2,1,5,10.8982060370958,0.0552403263567294,0.988371160837192,7,-0.680422360856553,0,0
18,2,local_q_life_noloop,22,9,14,8,4,3,1,2,10.6178747020263,0.0282200955551947,0.991613588533377,6,-0.595500065638733,0,0
18,2,local_q_life_noloop,22,9,8,9,5,3,1,1,7.34917439132366,0.0513197155339468,0.988841634135926,999,2.84610005376364,1,0
18,2,local_q_life_noloop,18,9,18,17,1,3,1,0,6.74814011941805,0.0189487627672126,0.992726148467934,999,-0.0638937278131633,0,0
18,2,local_q_life_noloop,18,9,17,16,2,2,2,4,6.91580770425891,0.0208627163164077,0.992496474042031,999,-0.185290687994218,0,0
18,2,local_q_life_noloop,18,9,16,15,3,3,1,17,7.11832212156129,0.0395106924464865,0.990258716906422,999,-0.575063608243746,0,0
18,2,local_q_life_noloop,18,9,15,9,4,3,1,1,10.8982060370958,0.0786404904543199,0.985563141145482,7,2.40742898714155,1,0
18,2,local_q_life_noloop,12,9,12,7,1,3,1,0,6.62070834117282,0.0229863263873504,0.992241640833518,999,-0.0615354771393191,0,0
18,2,local_q_life_noloop,12,9,7,8,2,3,1,3,7.60094473164999,0.014586802467842,0.993249583703859,999,-0.185531503220519,0,0
18,2,local_q_life_noloop,12,9,8,9,3,3,1,1,7.34917439132366,0.0613197155339468,0.987641634135926,999,2.83616005376364,1,0
18,2,local_q_life_noloop,22,9,22,21,1,3,0,9,7.11832212156129,0.0760798059298302,0.98587042328842,999,-0.389191084823967,0,0
18,2,local_q_life_noloop,22,9,21,20,2,2,1,3,7.34917439132366,0.0700086936668596,0.986598956759977,999,-0.828032346056026,0,0
18,2,local_q_life_noloop,22,9,20,14,3,2,1,6,10.8982060370958,0.0652403263567294,0.987171160837192,7,-0.718140138634331,0,0
18,2,local_q_life_noloop,22,9,14,15,4,3,1,18,7.34917439132366,0.0628575688868535,0.987457091733578,999,-0.637590794691367,0,0
18,2,local_q_life_noloop,22,9,15,9,5,2,2,1,10.8982060370958,0.0886404904543199,0.984363141145482,7,2.39748898714155,1,0
18,2,local_q_life_noloop,5,9,5,4,1,3,0,0,6.91580770425891,0.0229977283087469,0.99224027260295,999,-0.0763017788034918,0,0
18,2,local_q_life_noloop,5,9,4,3,2,2,1,10,7.11832212156129,0.0364237087656711,0.990629154948119,999,-0.377550702020571,0,0
18,2,local_q_life_noloop,5,9,3,9,3,2,1,1,10.6178747020263,0.0396088617038179,0.990246936595542,6,2.42095727858731,1,0
18,2,local_q_life_noloop,13,9,13,14,1,4,0,7,7.60094473164999,0.0175044294539472,0.992899468465526,999,-0.299542735555819,0,0
18,2,local_q_life_noloop,13,9,14,8,2,3,1,4,10.6178747020263,0.0382200955551947,0.990413588533377,6,-0.660995621194288,0,0
18,2,local_q_life_noloop,13,9,8,9,3,3,1,1,7.34917439132366,0.0713197155339468,0.986441634135926,999,2.82622005376364,1,0
18,2,local_q_life_noloop,15,9,15,9,1,4,0,1,10.8982060370958,0.0986404904543199,0.983163141145482,7,2.38754898714155,1,0
18,2,local_q_life_noloop,1,9,1,2,1,3,0,1,7.60094473164999,0.0194221487502538,0.992669342149969,999,-0.134782281869681,0,0
18,2,local_q_life_noloop,1,9,2,3,2,2,1,11,7.34917439132366,0.0270291789705233,0.991756498523537,999,-0.40753293067009,0,0
18,2,local_q_life_noloop,1,9,3,9,3,2,1,1,10.6178747020263,0.0496088617038179,0.989046936595542,6,2.41101727858731,1,0
18,2,local_q_life_noloop,20,9,20,21,1,3,0,10,7.34917439132366,0.0800086936668596,0.985398956759977,999,-0.432416790500471,0,0
18,2,local_q_life_noloop,20,9,21,22,2,2,1,3,7.11832212156129,0.0860798059298302,0.98467042328842,999,-0.832464418157301,0,0
18,2,local_q_life_noloop,20,9,22,16,3,2,1,5,11.5549581320874,0.0240142311641601,0.992118292260301,9,-0.629840274603766,0,0
18,2,local_q_life_noloop,20,9,16,10,4,3,1,3,11.2139499366922,0.0437720974642687,0.989747348304288,8,-0.599790295047424,0,0
18,2,local_q_life_noloop,20,9,10,9,5,3,1,1,7.11832212156129,0.0395008276716821,0.990259900679398,999,2.86939064178685,1,0
